"VALUE_NAME","RAR_CATEGORY","VEHICLE_COMM_CATEG","VEHICLE_BRAND","COMMERCIAL_DESCRIPTION","COUNT(*)"
"BRASOV","REMORCA","O1","ZUBRIOLOK","","10"
"BRASOV","REMORCA","O1","ZUCK","","2"
"BRASOV","REMORCA","O2","0MME","","1"
"BRASOV","REMORCA","O2","A REMA","","4"
"BRASOV","REMORCA","O2","A.SPINDELBERG","","2"
"BRASOV","REMORCA","O2","ADRIA","","3"
"BRASOV","REMORCA","O2","AGADOS","VZ 26","1"
"BRASOV","REMORCA","O2","AGADOS","","7"
"BRASOV","REMORCA","O2","AGROIND","","5"
"BRASOV","REMORCA","O2","ALF","","4"
"BRASOV","REMORCA","O2","AMERIDAC","","9"
"BRASOV","REMORCA","O2","ANGLIA","","5"
"BRASOV","REMORCA","O2","ANSSEMS","ANSSEMS-HULTEN","1"
"BRASOV","REMORCA","O2","ANSSEMS","BSX 1300.251","1"
"BRASOV","REMORCA","O2","ANSSEMS","MSX 3000-405X200","4"
"BRASOV","REMORCA","O2","ANSSEMS","MSX3000","2"
"BRASOV","REMORCA","O2","ANSSEMS","MSX3000-405X200","1"
"BRASOV","REMORCA","O2","ANSSEMS","PSX 3000-405X178","1"
"BRASOV","REMORCA","O2","ANSSEMS","PSX2500-325X178","2"
"BRASOV","REMORCA","O2","ANSSEMS","","43"
"BRASOV","REMORCA","O2","APICOLA","","39"
"BRASOV","REMORCA","O2","ARGESEL","","9"
"BRASOV","REMORCA","O2","ARO","","8"
"BRASOV","REMORCA","O2","ATEC","PLATFORM TRAILER","1"
"BRASOV","REMORCA","O2","ATEK","","2"
"BRASOV","REMORCA","O2","ATLAS","","3"
"BRASOV","REMORCA","O2","AUSTRIA","","1"
"BRASOV","REMORCA","O2","AUWAERTER","","12"
"BRASOV","REMORCA","O2","AUWARTER","","2"
"BRASOV","REMORCA","O2","AVENTO","","2"
"BRASOV","REMORCA","O2","AVG","","1"
"BRASOV","REMORCA","O2","B REMA","","5"
"BRASOV","REMORCA","O2","BAOS","","1"
"BRASOV","REMORCA","O2","BARTHAU","PK 1300","1"
"BRASOV","REMORCA","O2","BARTHAU","","7"
"BRASOV","REMORCA","O2","BAUER","","1"
"BRASOV","REMORCA","O2","BELGIA","","1"
"BRASOV","REMORCA","O2","BEYERLAND","","1"
"BRASOV","REMORCA","O2","BLOMERT","W0RMANN","1"
"BRASOV","REMORCA","O2","BLOMERT","","7"
"BRASOV","REMORCA","O2","BLYSS","/","2"
"BRASOV","REMORCA","O2","BLYSS","ATLAS","1"
"BRASOV","REMORCA","O2","BLYSS","TRANSPORTTECHNIK","1"
"BRASOV","REMORCA","O2","BLYSS","","7"
"BRASOV","REMORCA","O2","BOCKMANN","GENIUS","1"
"BRASOV","REMORCA","O2","BOCKMANN","H739","1"
"BRASOV","REMORCA","O2","BOCKMANN","L202","1"
"BRASOV","REMORCA","O2","BOCKMANN","PHA-P-V-305165-185-200","1"
"BRASOV","REMORCA","O2","BOCKMANN","","13"
"BRASOV","REMORCA","O2","BOECKMANN","AT2700","1"
"BRASOV","REMORCA","O2","BOECKMANN","CH 3016/20","1"
"BRASOV","REMORCA","O2","BOECKMANN","DUETT","1"
"BRASOV","REMORCA","O2","BOECKMANN","KAT3015/20","1"
"BRASOV","REMORCA","O2","BOECKMANN","KPB2513/135","1"
"BRASOV","REMORCA","O2","BOECKMANN","LASTRUP","1"
"BRASOV","REMORCA","O2","BOECKMANN","","23"
"BRASOV","REMORCA","O2","BORO","-","2"
"BRASOV","REMORCA","O2","BORO","--","1"
"BRASOV","REMORCA","O2","BORO","","7"
"BRASOV","REMORCA","O2","BRANDERUP","","1"
"BRASOV","REMORCA","O2","BRENDERUP","2000","3"
"BRASOV","REMORCA","O2","BRENDERUP","TRAILERS A/S","1"
"BRASOV","REMORCA","O2","BRENDERUP","","37"
"BRASOV","REMORCA","O2","BRIAN JAMES","","4"
"BRASOV","REMORCA","O2","BUELTMANN","","3"
"BRASOV","REMORCA","O2","BUERSTNER","","2"
"BRASOV","REMORCA","O2","BURSTNER","","9"
"BRASOV","REMORCA","O2","CARAVAN","","3"
"BRASOV","REMORCA","O2","CARAVELAIR","","1"
"BRASOV","REMORCA","O2","CARBO","T/196","1"
"BRASOV","REMORCA","O2","CARBO","","8"
"BRASOV","REMORCA","O2","CEZAR","","1"
"BRASOV","REMORCA","O2","CHATEAU","","9"
"BRASOV","REMORCA","O2","COMPA","","47"
"BRASOV","REMORCA","O2","COMPASS","","6"
"BRASOV","REMORCA","O2","CONSTRUCTAM","","1"
"BRASOV","REMORCA","O2","CORAL","","1"
"BRASOV","REMORCA","O2","CRESCI","","4"
"BRASOV","REMORCA","O2","CSABA","","1"
"BRASOV","REMORCA","O2","CZ REMA","GAPA","1"
"BRASOV","REMORCA","O2","D REMA","1000","1"
"BRASOV","REMORCA","O2","D REMA","1000 AE","1"
"BRASOV","REMORCA","O2","D REMA","2500","1"
"BRASOV","REMORCA","O2","D REMA","ANIMAL II","1"
"BRASOV","REMORCA","O2","D REMA","ERLANGEN","1"
"BRASOV","REMORCA","O2","D REMA","FGX-VICTORY","1"
"BRASOV","REMORCA","O2","D REMA","HERFORT&KLEINBRAHM","1"
"BRASOV","REMORCA","O2","D REMA","LANSING VREDEN","1"
"BRASOV","REMORCA","O2","D REMA","PF II","1"
"BRASOV","REMORCA","O2","D REMA","WOLF JOSEF","1"
"BRASOV","REMORCA","O2","D REMA","","90"
"BRASOV","REMORCA","O2","DAV","","13"
"BRASOV","REMORCA","O2","DAV LIMBURG","","2"
"BRASOV","REMORCA","O2","DE REMA","KLAGIE 2500","1"
"BRASOV","REMORCA","O2","DE REMA","","11"
"BRASOV","REMORCA","O2","DECHERS","","1"
"BRASOV","REMORCA","O2","DECKERS","","1"
"BRASOV","REMORCA","O2","DETHLEFFS","","14"
"BRASOV","REMORCA","O2","DOLL","","2"
"BRASOV","REMORCA","O2","E REMA","RT-01","1"
"BRASOV","REMORCA","O2","E REMA","UNICO","1"
"BRASOV","REMORCA","O2","E REMA","","1"
"BRASOV","REMORCA","O2","EDER","","3"
"BRASOV","REMORCA","O2","EDER TUNTENHAUSEN","","1"
"BRASOV","REMORCA","O2","EDUARD","A4","1"
"BRASOV","REMORCA","O2","EDUARD","P4","6"
"BRASOV","REMORCA","O2","EDUARD","","2"
"BRASOV","REMORCA","O2","EDUARDS","APOLLO","3"
"BRASOV","REMORCA","O2","EDUARDS","ATLAS","2"
"BRASOV","REMORCA","O2","EDUARDS","P4","2"
"BRASOV","REMORCA","O2","EDUARDS","SILVERSTONE","3"
"BRASOV","REMORCA","O2","EDUARDS","","48"
"BRASOV","REMORCA","O2","EGGERS","","1"
"BRASOV","REMORCA","O2","EGYEDI","","2"
"BRASOV","REMORCA","O2","EIFELLAND","","1"
"BRASOV","REMORCA","O2","ELLEBI","LBA 132","3"
"BRASOV","REMORCA","O2","ELLEBI","","7"
"BRASOV","REMORCA","O2","ELSTNER","","1"
"BRASOV","REMORCA","O2","EQUIPE","","3"
"BRASOV","REMORCA","O2","ERIBA - HYMER","","2"
"BRASOV","REMORCA","O2","ERNST HAHN","","1"
"BRASOV","REMORCA","O2","F REMA","","4"
"BRASOV","REMORCA","O2","FAHRENHORST","","1"
"BRASOV","REMORCA","O2","FAHRSTA","","1"
"BRASOV","REMORCA","O2","FAV","","1"
"BRASOV","REMORCA","O2","FB","","1"
"BRASOV","REMORCA","O2","FEIG","","1"
"BRASOV","REMORCA","O2","FENDT","","4"
"BRASOV","REMORCA","O2","FERIELA CARAVAN","","1"
"BRASOV","REMORCA","O2","FITZEL","EURO 35","1"
"BRASOV","REMORCA","O2","FITZEL","","3"
"BRASOV","REMORCA","O2","FLAMINGO TRAILERS","WX202","1"
"BRASOV","REMORCA","O2","FLAMINGO TRAILERS","","2"
"BRASOV","REMORCA","O2","FLEMMING","","1"
"BRASOV","REMORCA","O2","FRANTA","","1"
"BRASOV","REMORCA","O2","FRIPAAN","","1"
"BRASOV","REMORCA","O2","FUCHS","","1"
"BRASOV","REMORCA","O2","GAMO","","1"
"BRASOV","REMORCA","O2","GARBE","","1"
"BRASOV","REMORCA","O2","GB REMA","","12"
"BRASOV","REMORCA","O2","GEHO","","1"
"BRASOV","REMORCA","O2","GERMANIA","","24"
"BRASOV","REMORCA","O2","GOLDHAUSEN","","1"
"BRASOV","REMORCA","O2","GRIVITA","","2"
"BRASOV","REMORCA","O2","H REMA","NATKAI","1"
"BRASOV","REMORCA","O2","H REMA","","4"
"BRASOV","REMORCA","O2","HAHN","","1"
"BRASOV","REMORCA","O2","HAPERT","AL2700","1"
"BRASOV","REMORCA","O2","HAPERT","R","1"
"BRASOV","REMORCA","O2","HAPERT","","9"
"BRASOV","REMORCA","O2","HAPPERT","R1350","1"
"BRASOV","REMORCA","O2","HAPPERT","STARK","1"
"BRASOV","REMORCA","O2","HAPPERT","","5"
"BRASOV","REMORCA","O2","HARBECK","","5"
"BRASOV","REMORCA","O2","HEINEMANN","","13"
"BRASOV","REMORCA","O2","HEKU","","1"
"BRASOV","REMORCA","O2","HENNIGSDORF","","1"
"BRASOV","REMORCA","O2","HENRA","HNRA2005","1"
"BRASOV","REMORCA","O2","HENRA","","6"
"BRASOV","REMORCA","O2","HERSTELLER","","1"
"BRASOV","REMORCA","O2","HEVES PONYVA","","2"
"BRASOV","REMORCA","O2","HGW","","1"
"BRASOV","REMORCA","O2","HGW-WEILMUENSTER","","2"
"BRASOV","REMORCA","O2","HIRTH","","5"
"BRASOV","REMORCA","O2","HOBBY","","28"
"BRASOV","REMORCA","O2","HOFFMANN","","1"
"BRASOV","REMORCA","O2","HOOTMANN","","1"
"BRASOV","REMORCA","O2","HULCO","MEDAX 3040","1"
"BRASOV","REMORCA","O2","HULCO","MEDAX 3050","1"
"BRASOV","REMORCA","O2","HULCO","ROTA-3","1"
"BRASOV","REMORCA","O2","HULCO","","2"
"BRASOV","REMORCA","O2","HUMBAUR","GARANT","1"
"BRASOV","REMORCA","O2","HUMBAUR","H 390","1"
"BRASOV","REMORCA","O2","HUMBAUR","HA 132513","2"
"BRASOV","REMORCA","O2","HUMBAUR","HA 132513 K","1"
"BRASOV","REMORCA","O2","HUMBAUR","HA132513 G","4"
"BRASOV","REMORCA","O2","HUMBAUR","HA133015","1"
"BRASOV","REMORCA","O2","HUMBAUR","HFG 254019","1"
"BRASOV","REMORCA","O2","HUMBAUR","HK 132513-15P","3"
"BRASOV","REMORCA","O2","HUMBAUR","HK132513-15","1"
"BRASOV","REMORCA","O2","HUMBAUR","HK203015-18P","1"
"BRASOV","REMORCA","O2","HUMBAUR","HT 203116","1"
"BRASOV","REMORCA","O2","HUMBAUR","HT 25S","1"
"BRASOV","REMORCA","O2","HUMBAUR","HT204118","1"
"BRASOV","REMORCA","O2","HUMBAUR","HVK 253921","1"
"BRASOV","REMORCA","O2","HUMBAUR","PEGASSUS","1"
"BRASOV","REMORCA","O2","HUMBAUR","REXUS 2000","1"
"BRASOV","REMORCA","O2","HUMBAUR","XANTHOS","1"
"BRASOV","REMORCA","O2","HUMBAUR","","61"
"BRASOV","REMORCA","O2","HUMER","","2"
"BRASOV","REMORCA","O2","HURTH","","3"
"BRASOV","REMORCA","O2","HYMER","","4"
"BRASOV","REMORCA","O2","I REMA","","2"
"BRASOV","REMORCA","O2","IFA","","3"
"BRASOV","REMORCA","O2","IFOR  WILLIAMS","","9"
"BRASOV","REMORCA","O2","IFOR WILLIAMS","HB","1"
"BRASOV","REMORCA","O2","IFOR WILLIAMS","","1"
"BRASOV","REMORCA","O2","ILR","","1"
"BRASOV","REMORCA","O2","IMF","","1"
"BRASOV","REMORCA","O2","IMV","","3"
"BRASOV","REMORCA","O2","INDESPENSION","CT27147","1"
"BRASOV","REMORCA","O2","INDESPENSION","PL227084 R","1"
"BRASOV","REMORCA","O2","IRA","","3"
"BRASOV","REMORCA","O2","JOTHAWERK","","3"
"BRASOV","REMORCA","O2","KAESER","","4"
"BRASOV","REMORCA","O2","KAGERER","2000 AI","1"
"BRASOV","REMORCA","O2","KAGERER","","1"
"BRASOV","REMORCA","O2","KALYDI","KALYDI TRADE","1"
"BRASOV","REMORCA","O2","KALYDI","","5"
"BRASOV","REMORCA","O2","KARAVAN","","1"
"BRASOV","REMORCA","O2","KARO","","11"
"BRASOV","REMORCA","O2","KELLER","","1"
"BRASOV","REMORCA","O2","KETT","","1"
"BRASOV","REMORCA","O2","KH-ANH","","1"
"BRASOV","REMORCA","O2","KH-HEIL","","1"
"BRASOV","REMORCA","O2","KIP","","5"
"BRASOV","REMORCA","O2","KLAGIE","2000","1"
"BRASOV","REMORCA","O2","KLAGIE","","3"
"BRASOV","REMORCA","O2","KNAUS","","18"
"BRASOV","REMORCA","O2","KOBER","","1"
"BRASOV","REMORCA","O2","KOBERKG","","1"
"BRASOV","REMORCA","O2","KOBO-COOP","","1"
"BRASOV","REMORCA","O2","KOCH","4.13","1"
"BRASOV","REMORCA","O2","KOCH","H449","1"
"BRASOV","REMORCA","O2","KOCH","","6"
"BRASOV","REMORCA","O2","KONTEX","","1"
"BRASOV","REMORCA","O2","KRAMER","","3"
"BRASOV","REMORCA","O2","KRESS","","5"
"BRASOV","REMORCA","O2","KROGER","","1"
"BRASOV","REMORCA","O2","KRUKENMEIER","","1"
"BRASOV","REMORCA","O2","KUFER JUN","","3"
"BRASOV","REMORCA","O2","KUFFER","1600","1"
"BRASOV","REMORCA","O2","KUFFER","","3"
"BRASOV","REMORCA","O2","LECHNER","","1"
"BRASOV","REMORCA","O2","LEIBING","","1"
"BRASOV","REMORCA","O2","LEIPERSBERGER","","3"
"BRASOV","REMORCA","O2","LESSCHER","","1"
"BRASOV","REMORCA","O2","LIMBURG","","9"
"BRASOV","REMORCA","O2","LIMBURGER","","10"
"BRASOV","REMORCA","O2","LOUVEN","","1"
"BRASOV","REMORCA","O2","MALUMET","","97"
"BRASOV","REMORCA","O2","MARO","","1"
"BRASOV","REMORCA","O2","MARQUARDT","","2"
"BRASOV","REMORCA","O2","MAT","","1"
"BRASOV","REMORCA","O2","MATEIAS","","4"
"BRASOV","REMORCA","O2","MAXUM","","1"
"BRASOV","REMORCA","O2","MAYER","","1"
"BRASOV","REMORCA","O2","MAYR","","2"
"BRASOV","REMORCA","O2","MAZ","","1"
"BRASOV","REMORCA","O2","MEDGIDIA","","118"
"BRASOV","REMORCA","O2","MEDRA","","13"
"BRASOV","REMORCA","O2","MER","","1"
"BRASOV","REMORCA","O2","MERLIN","","1"
"BRASOV","REMORCA","O2","METALCAR","","1"
"BRASOV","REMORCA","O2","MEYER","","1"
"BRASOV","REMORCA","O2","MIJA","","1"
"BRASOV","REMORCA","O2","MOLDOVA","","17"
"BRASOV","REMORCA","O2","MULLER","","1"
"BRASOV","REMORCA","O2","MUNSTERLAND","","1"
"BRASOV","REMORCA","O2","MURES","","1"
"BRASOV","REMORCA","O2","NEMETH LORINCZ","","1"
"BRASOV","REMORCA","O2","NEUHAUS","ANGELA","1"
"BRASOV","REMORCA","O2","NIEPER","","1"
"BRASOV","REMORCA","O2","NIEWIADOW","B2530","1"
"BRASOV","REMORCA","O2","NIEWIADOW","","2"
"BRASOV","REMORCA","O2","NL REMA","1300","1"
"BRASOV","REMORCA","O2","NL REMA","STARLINE","1"
"BRASOV","REMORCA","O2","NL REMA","VRDA 1303B","1"
"BRASOV","REMORCA","O2","NL REMA","","16"
"BRASOV","REMORCA","O2","O.K.","","1"
"BRASOV","REMORCA","O2","OBERMAIER","","2"
"BRASOV","REMORCA","O2","OLANDA","","2"
"BRASOV","REMORCA","O2","PA","","1"
"BRASOV","REMORCA","O2","PADIS","","75"
"BRASOV","REMORCA","O2","PANCAR","","36"
"BRASOV","REMORCA","O2","PARTENHEIMER","","2"
"BRASOV","REMORCA","O2","PEAK TRAILERS","","1"
"BRASOV","REMORCA","O2","PEITZ","","1"
"BRASOV","REMORCA","O2","PEKAWEE","","1"
"BRASOV","REMORCA","O2","PFEIFER","","1"
"BRASOV","REMORCA","O2","PIJNAPPEL","1500","1"
"BRASOV","REMORCA","O2","PL REMA","BOKEL","1"
"BRASOV","REMORCA","O2","PL REMA","CSW","1"
"BRASOV","REMORCA","O2","PL REMA","REMORK","1"
"BRASOV","REMORCA","O2","PL REMA","","10"
"BRASOV","REMORCA","O2","POLONIA","","1"
"BRASOV","REMORCA","O2","PONGRATZ","L-AT 350 G-K","2"
"BRASOV","REMORCA","O2","PONGRATZ","L-AT 400 T-K","6"
"BRASOV","REMORCA","O2","PONGRATZ","L-AT350G-K","2"
"BRASOV","REMORCA","O2","PONGRATZ","L-AT400T-K","2"
"BRASOV","REMORCA","O2","PONGRATZ","L-PAT 300/15 G-K","1"
"BRASOV","REMORCA","O2","PONGRATZ","LH 3100/16 T-AL","1"
"BRASOV","REMORCA","O2","PONGRATZ","LPA 206/12 G(Z)-K-STK","1"
"BRASOV","REMORCA","O2","PONGRATZ","LPA 250 G","1"
"BRASOV","REMORCA","O2","PONGRATZ","LPA 250/12 G","9"
